userid,placeid,local_datetime,categoryid,latitude,longitude,country_name,state,category
15201,500411,2011-03-30T00:24:05Z,2,33.3833302333,-86.74121845,United States,Alabama,Food
15201,500411,2011-01-05T18:17:43Z,2,33.3833302333,-86.74121845,United States,Alabama,Food
14410,500411,2010-10-15T16:35:31Z,2,33.3833302333,-86.74121845,United States,Alabama,Food
14410,500411,2010-02-03T18:29:05Z,2,33.3833302333,-86.74121845,United States,Alabama,Food
15201,330320,2011-03-29T12:08:38Z,2,33.4545030108,-86.7263746262,United States,Alabama,Food
15201,422377,2011-03-25T22:27:42Z,1,33.4292742,-86.71010398,United States,Alabama,Entertainment
15201,422377,2010-04-29T23:46:14Z,1,33.4292742,-86.71010398,United States,Alabama,Entertainment
1556,422377,2010-06-13T19:56:32Z,1,33.4292742,-86.71010398,United States,Alabama,Entertainment
15201,37667,2011-03-25T17:25:35Z,2,33.4737551702,-86.8082892895,United States,Alabama,Food
15201,37667,2010-11-17T18:48:18Z,2,33.4737551702,-86.8082892895,United States,Alabama,Food
1556,37667,2011-01-06T18:37:46Z,2,33.4737551702,-86.8082892895,United States,Alabama,Food
1556,37667,2010-06-12T18:44:36Z,2,33.4737551702,-86.8082892895,United States,Alabama,Food
1556,37667,2010-01-12T14:01:35Z,2,33.4737551702,-86.8082892895,United States,Alabama,Food
1556,37667,2009-12-09T14:10:05Z,2,33.4737551702,-86.8082892895,United States,Alabama,Food
1556,37667,2009-10-05T17:32:50Z,2,33.4737551702,-86.8082892895,United States,Alabama,Food
15201,6085321,2011-03-19T17:43:24Z,2,34.004280087,-85.9972965717,United States,Alabama,Food
15201,1296230,2011-03-18T16:59:34Z,5,33.466326638,-86.831424972,United States,Alabama,Shopping
15201,1296230,2010-12-28T17:46:15Z,5,33.466326638,-86.831424972,United States,Alabama,Shopping
15201,1296230,2010-06-17T19:01:53Z,5,33.466326638,-86.831424972,United States,Alabama,Shopping
15201,160373,2011-03-04T18:17:02Z,2,33.51698215,-86.8055800667,United States,Alabama,Food
1556,160373,2011-01-17T19:20:45Z,2,33.51698215,-86.8055800667,United States,Alabama,Food
1556,160373,2009-12-03T18:03:02Z,2,33.51698215,-86.8055800667,United States,Alabama,Food
15201,39480,2011-01-31T18:24:52Z,2,33.49969,-86.8017841,United States,Alabama,Food
15201,39480,2010-12-27T18:45:02Z,2,33.49969,-86.8017841,United States,Alabama,Food
15201,39480,2010-05-05T17:46:41Z,2,33.49969,-86.8017841,United States,Alabama,Food
1556,39480,2010-06-25T22:31:14Z,2,33.49969,-86.8017841,United States,Alabama,Food
1556,39480,2009-12-15T22:52:40Z,2,33.49969,-86.8017841,United States,Alabama,Food
15201,14094,2011-01-24T17:27:48Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2011-02-07T19:53:45Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2010-03-15T22:21:30Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2010-01-28T17:36:56Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2009-12-10T14:32:01Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2009-12-10T00:07:16Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2009-12-03T17:39:55Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2009-12-01T23:14:19Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2009-12-01T18:57:31Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2009-11-13T17:36:40Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
1556,14094,2009-09-23T16:28:18Z,2,33.5179030833,-86.80128335,United States,Alabama,Food
15201,79077,2011-01-13T21:30:23Z,2,33.4799808,-86.7918040667,United States,Alabama,Food
1556,79077,2009-12-01T14:22:01Z,2,33.4799808,-86.7918040667,United States,Alabama,Food
15201,65478,2011-01-03T14:21:05Z,2,33.4484586333,-86.7306581667,United States,Alabama,Food
13916,65478,2009-11-08T17:36:38Z,2,33.4484586333,-86.7306581667,United States,Alabama,Food
1556,65478,2009-12-06T18:00:26Z,2,33.4484586333,-86.7306581667,United States,Alabama,Food
15201,656678,2011-01-01T22:38:05Z,5,33.6010930042,-86.6396481207,United States,Alabama,Shopping
15201,656678,2010-12-27T22:57:25Z,5,33.6010930042,-86.6396481207,United States,Alabama,Shopping
15201,656678,2010-07-16T20:29:25Z,5,33.6010930042,-86.6396481207,United States,Alabama,Shopping
15201,446546,2010-12-26T17:40:09Z,5,33.6432336718,-86.6287834237,United States,Alabama,Shopping
15201,446546,2010-01-24T18:35:19Z,5,33.6432336718,-86.6287834237,United States,Alabama,Shopping
15201,748549,2010-12-22T17:31:33Z,2,33.4639448749,-86.8202827398,United States,Alabama,Food
15201,748549,2010-07-20T17:30:13Z,2,33.4639448749,-86.8202827398,United States,Alabama,Food
15201,1479996,2010-12-20T18:45:23Z,2,33.46837395,-86.82014435,United States,Alabama,Food
15201,1083172,2010-12-18T19:55:48Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-06-29T18:22:05Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-06-29T18:21:55Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-06-28T12:33:12Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-06-28T12:32:57Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-06-01T21:56:36Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-06-01T21:54:01Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-03-08T14:01:45Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-03-02T17:50:50Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2010-01-15T13:54:35Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2009-12-18T19:01:34Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
1556,1083172,2009-12-15T22:40:10Z,1,33.502569,-86.8097816167,United States,Alabama,Entertainment
15201,1503776,2010-12-13T18:23:35Z,2,33.428485386,-86.791138208,United States,Alabama,Food
15201,1503776,2010-12-12T18:28:08Z,2,33.428485386,-86.791138208,United States,Alabama,Food
15201,1503776,2010-12-07T18:25:25Z,2,33.428485386,-86.791138208,United States,Alabama,Food
15201,1503776,2010-10-11T16:46:15Z,2,33.428485386,-86.791138208,United States,Alabama,Food
1556,1503776,2010-07-25T23:34:26Z,2,33.428485386,-86.791138208,United States,Alabama,Food
15201,255080,2010-12-08T01:01:41Z,2,33.4083878833,-86.8077257,United States,Alabama,Food
1556,255080,2011-01-19T02:04:02Z,2,33.4083878833,-86.8077257,United States,Alabama,Food
1556,255080,2009-12-23T01:29:57Z,2,33.4083878833,-86.8077257,United States,Alabama,Food
15201,6515903,2010-11-29T23:41:44Z,2,33.425279683,-86.773061787,United States,Alabama,Food
15201,85137,2010-11-11T01:13:21Z,2,33.3646882718,-86.8245759498,United States,Alabama,Food
1556,85137,2010-02-07T22:08:47Z,2,33.3646882718,-86.8245759498,United States,Alabama,Food
1556,85137,2009-12-22T01:10:35Z,2,33.3646882718,-86.8245759498,United States,Alabama,Food
15201,36749,2010-09-27T23:52:50Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-07-09T23:21:43Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-05-17T23:30:34Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-05-12T23:40:28Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-02-22T01:26:56Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-02-05T22:38:35Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-01-30T02:07:47Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-01-16T15:14:24Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2010-01-15T00:00:02Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2009-12-19T03:06:34Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2009-12-09T00:51:14Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2009-11-23T01:35:44Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2009-11-03T00:30:29Z,2,33.402070459,-86.806435883,United States,Alabama,Food
1556,36749,2009-10-04T17:17:17Z,2,33.402070459,-86.806435883,United States,Alabama,Food
15201,35927,2010-09-18T19:38:45Z,1,33.511378954,-86.842675209,United States,Alabama,Entertainment
1556,35927,2010-02-08T14:01:13Z,1,33.511378954,-86.842675209,United States,Alabama,Entertainment
1556,35927,2009-12-08T23:26:15Z,1,33.511378954,-86.842675209,United States,Alabama,Entertainment
14410,35927,2010-04-14T22:06:52Z,1,33.511378954,-86.842675209,United States,Alabama,Entertainment
15201,447404,2010-09-12T16:49:57Z,2,33.4212670333,-86.7999123333,United States,Alabama,Food
1556,447404,2010-03-16T17:20:59Z,2,33.4212670333,-86.7999123333,United States,Alabama,Food
1556,447404,2010-02-04T18:39:52Z,2,33.4212670333,-86.7999123333,United States,Alabama,Food
15201,437589,2010-07-12T20:22:24Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
15201,437589,2010-06-22T20:37:32Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
15201,437589,2010-06-10T20:06:28Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
15201,437589,2010-06-09T20:29:44Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
15201,437589,2010-06-07T19:59:36Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
15201,437589,2010-04-08T12:26:58Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
15201,437589,2010-01-28T23:07:44Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
1556,437589,2010-06-01T21:56:07Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
1556,437589,2010-03-08T14:00:19Z,0,33.5002757708,-86.8071572678,United States,Alabama,Community
15201,1406557,2010-07-08T17:02:34Z,5,33.422294075,-86.797115145,United States,Alabama,Shopping
15201,1339329,2010-06-25T23:58:29Z,1,33.495724283,-86.8094454,United States,Alabama,Entertainment
15201,1300931,2010-06-18T18:06:33Z,2,33.479686967,-86.791605933,United States,Alabama,Food
1556,1300931,2011-01-31T18:25:24Z,2,33.479686967,-86.791605933,United States,Alabama,Food
15201,803213,2010-06-12T18:07:10Z,2,33.82729727,-86.25621354,United States,Alabama,Food
15201,123208,2010-05-13T21:01:13Z,5,33.3639866167,-86.8229100167,United States,Alabama,Shopping
1556,123208,2010-02-07T22:08:24Z,5,33.3639866167,-86.8229100167,United States,Alabama,Shopping
1556,123208,2009-12-22T01:09:29Z,5,33.3639866167,-86.8229100167,United States,Alabama,Shopping
14410,123208,2010-03-14T01:59:58Z,5,33.3639866167,-86.8229100167,United States,Alabama,Shopping
15201,446607,2010-04-23T14:28:13Z,2,33.6407068667,-86.6155009667,United States,Alabama,Food
15201,179611,2010-04-21T20:52:16Z,0,33.5017233,-86.8046658167,United States,Alabama,Community
1556,179611,2010-06-01T21:59:06Z,0,33.5017233,-86.8046658167,United States,Alabama,Community
1556,179611,2009-12-15T22:47:22Z,0,33.5017233,-86.8046658167,United States,Alabama,Community
15201,981433,2010-04-20T19:06:01Z,2,33.45860159,-86.81812465,United States,Alabama,Food
15201,354206,2010-04-19T16:47:06Z,2,33.3769073486,-86.8139038086,United States,Alabama,Food
1556,354206,2010-05-15T20:15:08Z,2,33.3769073486,-86.8139038086,United States,Alabama,Food
1556,354206,2010-01-23T21:12:19Z,2,33.3769073486,-86.8139038086,United States,Alabama,Food
15201,153845,2010-04-10T15:13:35Z,5,33.4494186667,-86.8258050833,United States,Alabama,Shopping
1556,153845,2009-12-05T17:43:47Z,5,33.4494186667,-86.8258050833,United States,Alabama,Shopping
15201,184369,2010-03-26T23:03:41Z,4,33.4880953667,-86.8009161333,United States,Alabama,Outdoors
1556,184369,2010-01-27T23:32:26Z,4,33.4880953667,-86.8009161333,United States,Alabama,Outdoors
15201,496106,2010-02-16T21:17:10Z,0,33.5009991415,-86.809447476,United States,Alabama,Community
15201,496106,2010-02-02T20:35:32Z,0,33.5009991415,-86.809447476,United States,Alabama,Community
1556,496106,2010-06-01T21:53:38Z,0,33.5009991415,-86.809447476,United States,Alabama,Community
1556,496106,2010-03-08T13:57:50Z,0,33.5009991415,-86.809447476,United States,Alabama,Community
15201,316039,2010-01-03T01:11:46Z,5,33.6433192821,-86.6289802171,United States,Alabama,Shopping
247156,106253,2010-08-09T09:29:54Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
247156,106253,2010-08-08T22:24:13Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
247156,106253,2010-08-08T11:57:43Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
247156,106253,2010-08-07T22:53:50Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
1556,106253,2010-05-17T18:28:37Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
1556,106253,2009-12-17T17:53:28Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
1556,106253,2009-12-15T18:08:34Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
1556,106253,2009-12-03T17:43:13Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
1556,106253,2009-11-30T17:56:52Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
1556,106253,2009-11-16T17:40:14Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
14410,106253,2009-12-15T15:15:41Z,6,33.5187407445,-86.806358099,United States,Alabama,Travel
247156,1310544,2010-08-08T22:42:16Z,3,33.5196890667,-86.8063921833,United States,Alabama,Nightlife
247156,1581591,2010-08-08T16:43:44Z,0,33.488616437,-86.755229374,United States,Alabama,Community
6051,144501,2009-12-27T20:38:33Z,5,34.7811660767,-86.9297561646,United States,Alabama,Shopping
6051,144501,2009-11-29T01:48:22Z,5,34.7811660767,-86.9297561646,United States,Alabama,Shopping
6051,254543,2009-12-22T23:47:41Z,5,34.7425397,-86.66271615,United States,Alabama,Shopping
6051,33523,2009-12-22T13:48:52Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-29T03:56:31Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-28T22:23:17Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-26T13:02:20Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-25T22:09:58Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-24T01:21:16Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-22T01:30:01Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-21T15:51:43Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-19T00:01:49Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-03T04:08:21Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-11-01T15:42:46Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-10-17T17:55:16Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-10-11T00:30:44Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-10-06T22:17:30Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-10-05T03:53:21Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-10-03T06:55:48Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,33523,2009-10-01T16:34:28Z,0,34.7954582167,-86.9920271,United States,Alabama,Community
6051,218989,2009-12-16T20:09:19Z,2,34.9200924,-86.9169972833,United States,Alabama,Food
6051,45149,2009-12-02T15:53:12Z,0,34.8033553333,-86.9541837833,United States,Alabama,Community
6051,45149,2009-11-23T18:29:33Z,0,34.8033553333,-86.9541837833,United States,Alabama,Community
6051,45149,2009-11-20T21:56:10Z,0,34.8033553333,-86.9541837833,United States,Alabama,Community
6051,45149,2009-11-10T16:06:39Z,0,34.8033553333,-86.9541837833,United States,Alabama,Community
6051,45149,2009-10-22T16:25:50Z,0,34.8033553333,-86.9541837833,United States,Alabama,Community
6051,45149,2009-10-12T13:56:15Z,0,34.8033553333,-86.9541837833,United States,Alabama,Community
6051,142664,2009-11-28T18:57:45Z,1,34.5748698333,-86.9824028,United States,Alabama,Entertainment
6051,136022,2009-11-27T01:13:40Z,2,34.78787255,-86.93293935,United States,Alabama,Food
6051,119210,2009-11-21T19:40:48Z,2,34.7916837333,-86.97047675,United States,Alabama,Food
6051,118907,2009-11-21T18:30:05Z,4,34.80126145,-86.9826198667,United States,Alabama,Outdoors
6051,108127,2009-11-17T13:49:43Z,0,34.7766257667,-86.9622757667,United States,Alabama,Community
6051,101258,2009-11-14T19:12:50Z,1,34.7488915833,-86.70644605,United States,Alabama,Entertainment
6051,37746,2009-10-08T14:33:50Z,0,34.9345367,-86.9873925667,United States,Alabama,Community
6051,37746,2009-10-05T18:52:02Z,0,34.9345367,-86.9873925667,United States,Alabama,Community
6051,34327,2009-10-07T19:04:31Z,0,34.803965,-86.9551620167,United States,Alabama,Community
6051,34327,2009-10-02T14:53:51Z,0,34.803965,-86.9551620167,United States,Alabama,Community
6051,39509,2009-10-07T17:51:28Z,2,34.78023235,-86.9334342,United States,Alabama,Food
6051,36894,2009-10-04T19:23:31Z,2,34.78565835,-86.9409253667,United States,Alabama,Food
6051,32724,2009-09-30T18:08:49Z,0,34.8066807,-86.9655117167,United States,Alabama,Community
13855,4076147,2011-05-16T23:32:00Z,2,34.827781042,-87.628103536,United States,Alabama,Food
13855,333271,2011-05-16T15:46:10Z,0,34.178212,-87.95171535,United States,Alabama,Community
13855,333271,2010-10-05T22:51:17Z,0,34.178212,-87.95171535,United States,Alabama,Community
13855,7128503,2011-03-27T22:25:26Z,6,34.117333919,-87.995298881,United States,Alabama,Travel
13855,7128503,2011-03-26T14:36:51Z,6,34.117333919,-87.995298881,United States,Alabama,Travel
13855,7128503,2011-03-25T20:52:41Z,6,34.117333919,-87.995298881,United States,Alabama,Travel
13855,7099253,2011-03-19T17:52:35Z,2,34.746793465,-87.667691776,United States,Alabama,Food
13855,7098714,2011-03-19T16:37:59Z,5,34.800862615,-87.67603755,United States,Alabama,Shopping
13855,813194,2011-02-20T00:48:10Z,2,34.8015951167,-87.6753873,United States,Alabama,Food
13855,31385,2011-01-20T23:13:36Z,2,34.1157713167,-87.9892935167,United States,Alabama,Food
13855,31385,2010-12-14T00:11:50Z,2,34.1157713167,-87.9892935167,United States,Alabama,Food
276332,31385,2011-05-30T18:27:19Z,2,34.1157713167,-87.9892935167,United States,Alabama,Food
13855,1432791,2011-01-11T18:24:21Z,0,34.445211304,-88.145707048,United States,Alabama,Community
13855,1432791,2010-12-23T13:38:47Z,0,34.445211304,-88.145707048,United States,Alabama,Community
13855,1432791,2010-12-22T13:44:38Z,0,34.445211304,-88.145707048,United States,Alabama,Community
13855,1432791,2010-12-21T17:04:24Z,0,34.445211304,-88.145707048,United States,Alabama,Community
13855,1432791,2010-12-03T13:15:18Z,0,34.445211304,-88.145707048,United States,Alabama,Community
13855,1432791,2010-12-02T16:31:34Z,0,34.445211304,-88.145707048,United States,Alabama,Community
13855,1432791,2010-12-01T18:11:32Z,0,34.445211304,-88.145707048,United States,Alabama,Community
